category,price,discount,quantity,payment_method,delivery_time_days,region,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,returned
4,84.37309713246287,0.0716356391673594,1,2,4,4,78.21314625381518,7.475196812336382,16.81036305443461,22,0,1
2,52.88720417677398,0.0,2,2,3,3,113.62684751066965,6.78,32.98946803571439,43,0,1
3,21.695746564125745,0.0,1,1,6,1,21.695746564125745,5.166225264322892,1.4865354035932015,18,0,1
4,147.85950431652523,0.0,1,1,3,1,147.85950431652523,7.624105923414273,33.775574932134745,54,1,1
3,12.317699773152265,0.13263629489462608,1,1,5,2,10.653114272224709,4.263159073723656,-2.0796415312036336,56,0,1
6,3.7521313237585683,0.0,2,0,5,3,7.504262647517137,2.2428017847867467,0.7553013981664143,24,0,1
4,442.393451042971,0.03865721730786338,1,1,5,1,425.5620986271273,8.08718090653398,111.07120854418474,66,0,1
3,3.437872273167936,0.028484034145992015,1,1,5,3,3.323936136583968,2.947090420487595,-2.3509788175648896,68,1,1
1,429.82559194495985,0.044730754617126,2,1,4,1,818.4720511893935,10.28173113457185,87.93339931608149,24,0,1
4,236.24867223292114,0.035804248995360465,1,1,4,2,227.7845477704179,8.002558419289079,55.77906069239579,50,0,1
3,73.17193528035264,0.018656658337414762,1,2,3,0,71.7577605783766,7.2388083398334775,16.535076229887352,65,0,1
1,247.0888116515201,0.014768453805518979,1,2,4,3,243.48826261373458,7.41305361416557,21.807347161330362,35,0,1
3,370.31738242766016,0.0,1,2,4,3,370.31738242766016,9.23609552511289,98.1511295280771,54,0,1
1,266.2782026301692,0.05,2,1,4,2,505.93116254275117,8.72363455389833,51.99038087854428,26,0,1
2,31.84817565643062,0.12061317423229648,1,2,6,3,27.956390567868517,4.3683648687138765,5.00221349888727,57,0,1
2,111.9423763517245,0.06254780421938294,1,3,3,1,104.84116180320473,7.494598444557183,27.309473832239334,18,0,1
2,75.5380042118866,0.0,1,1,7,1,75.5380042118866,5.5195430662284855,20.91877363905754,62,0,1
4,47.738501262985785,0.0,1,4,3,1,47.738501262985785,5.6249186617660705,8.478636728503847,20,0,1
0,3.177763551512571,0.0,1,3,3,2,3.177763551512571,2.4364671321392954,-1.0059871410974963,40,0,1
5,11.14559026374222,0.09853008791407289,1,1,4,2,10.052053279104602,4.646779986858047,-0.6529444219875499,46,0,1
5,21.43093479427343,0.12336446919738836,1,0,4,1,18.79831830416514,4.120934435097539,2.3565417640345574,43,0,1
1,263.63047573491735,0.07426368095419095,2,1,5,3,520.4205499503705,8.652791042862573,53.79921024803268,26,0,1
4,203.16943563213704,0.012109442022463522,2,1,5,0,401.65736097838965,8.754065234516512,116.19148798080855,51,0,1
2,13.999423999698426,0.0,1,1,4,2,13.999423999698426,2.973249563721574,1.9284309173771297,48,1,1
2,25.976546895468378,0.07360160037005695,1,2,4,0,24.037380164662718,4.560490882516388,3.8533561591118635,57,1,1
1,198.5564652338079,0.001417972939227108,1,3,6,1,198.25557137610392,8.125746081182319,15.665597702331498,68,1,1
4,186.14187943804728,0.16825714807006228,1,1,5,1,154.8838899991889,7.432445820629271,37.96694773110596,41,0,1
6,58.15579807322702,0.024310163563176036,2,2,5,0,113.23392943935595,7.5672406542527035,37.727844918218416,43,0,1
3,23.839036098833336,0.0,2,2,5,2,47.67807219766667,6.551849646966047,11.038027537456802,44,0,1
2,54.19713873905185,0.02405710991241486,2,1,4,2,105.63252126015848,7.575748946998471,13.602867026275543,36,0,1
0,30.40275578628397,0.032213157813366484,1,3,4,2,29.397705262506932,5.51506473842069,6.675708414445358,54,0,1
1,21.069832610909817,0.1,4,1,5,2,86.4589414581257,5.349388198506073,28.254808943639528,63,1,1
1,551.0486067363996,0.02922146410492007,1,0,5,1,534.6845868376444,9.999253105752228,54.164892054211016,49,0,1
2,23.250537878790986,0.0,1,0,6,1,23.250537878790986,5.667864989179598,2.469197307899406,44,1,1
1,364.44513994147104,0.029840147614004154,4,2,6,1,1411.3492900784938,9.835452811537511,159.52286199788176,41,0,1
1,155.1934314044608,0.05077118847116318,1,2,5,1,147.25281752757087,8.295231356541349,9.377506746767157,54,1,1
1,154.40142849887178,0.017632991584593777,1,2,5,1,151.6436286150413,8.285289897475378,9.91434553632958,54,1,1
4,20.16265253093398,0.0,2,2,5,1,40.32530506186796,4.910725900778193,7.562508130544735,34,0,1
4,20.740375003799628,0.11346530732414065,1,2,6,1,18.25926695031175,3.003030189180656,2.6112870764321876,61,0,1
5,7.420599522169763,0.06082134324460048,3,0,6,3,22.391103159095902,4.925527581637366,3.730677462179806,57,0,1
4,182.29673330186228,0.10576497729676615,3,2,6,2,486.3787296399855,9.469079720221368,126.71751801679507,36,0,1
4,8.791242482812748,0.0,1,2,4,3,8.791242482812748,3.363343558573152,-1.1768631172486748,27,0,1
2,25.847636916111366,0.1887077954477805,1,1,5,1,21.001711518536304,4.053573981910185,3.438742800119064,68,1,1
2,79.24046775695577,0.0,1,2,4,3,79.24046775695577,6.298628348916198,21.433789875364003,58,0,1
4,187.74010892264062,0.0,1,1,5,0,187.74010892264062,8.56472011432358,44.00251620229659,42,0,1
1,116.1748330241021,0.0,1,3,3,1,116.1748330241021,6.686329103068262,7.25527905317926,37,0,1
1,429.6949896818563,0.0,1,1,5,2,429.6949896818563,10.183162944946641,41.376107966162664,39,1,1
2,239.37788965207187,0.11731488017651481,1,2,5,1,211.12742701093015,8.78676128547196,59.97499751126814,61,0,1
2,21.30609607515115,0.14525163387060813,1,3,4,2,18.194833659514224,4.1434091496754055,2.2698294132303376,35,0,1
1,810.5966484551724,0.15199729103719228,1,2,5,1,686.8825258802048,10.415199729103719,72.01220723565478,40,0,1
3,12.067857260894268,0.05,2,1,4,3,22.925196613273588,5.665356351489553,-0.8066488076927203,62,1,1
3,187.81035765970037,0.0,1,1,5,4,187.81035765970037,8.05266931599778,50.135240966635884,62,0,1
5,87.78253016495047,0.030726896136145723,2,1,4,3,183.83878922949378,8.908413979061681,46.24583732770917,23,0,1
4,137.43981847177545,0.0,1,2,3,2,137.43981847177545,7.882977156558947,30.603869318413594,65,0,1
3,156.95256224710138,0.0,1,0,4,1,156.95256224710138,7.769331779325398,43.67745085755154,58,0,1
4,278.0064760408442,0.0,3,2,5,3,941.1129280532962,10.983196229523768,261.0992832085488,38,0,1
1,467.84646784776726,0.0,1,1,5,1,467.84646784776726,9.383715698514946,46.75465543130889,48,0,1
0,7.315848386519563,0.0022499621248723706,1,1,3,2,7.294698742545762,3.377199878799592,-0.13349977274923425,59,0,1
0,93.79549636106807,0.0,1,4,5,2,93.79549636106807,5.583832000869266,34.99525565573772,56,0,1
1,164.9130582780873,0.22389465314043427,1,1,5,3,127.43671504788323,7.322300079516587,7.9669800438603104,62,0,1
1,584.9033618539801,0.09854525648789797,1,1,4,1,527.014079718032,8.810781243814905,54.430485046452745,36,0,1
2,6.71168260447698,0.0036887260599098026,1,1,5,2,6.682910541209684,3.0667205861843247,-0.8020110374447282,48,1,1
3,37.13914741205492,0.05043148170070383,1,1,4,0,35.21266481108803,3.8982740731971846,7.531946855381332,51,0,1
1,73.89256888875906,0.0,1,4,3,0,73.89256888875906,7.451337283857504,1.4177619753860176,36,0,1
1,155.74187691909023,0.06253609459788904,1,1,4,3,145.98108734558883,7.44,10.077030770227443,59,0,1
2,13.64786969695393,0.056644404942847205,2,3,5,2,30.61166962928646,5.170282131368548,5.545634459128855,55,1,1
2,81.64544856683877,0.08692968980140167,1,1,5,2,74.48244212720327,7.225523485829435,18.84472336799767,66,1,1
4,278.6395544989374,0.05,1,1,3,2,264.70581111850566,9.18595326502445,66.0428054449338,66,1,1
0,102.34598562326651,0.0,1,1,3,2,102.34598562326651,6.934162962929663,39.12191049741096,52,0,1
0,3.1962110142709483,0.0,1,3,3,2,3.1962110142709483,2.410438104866886,-0.9717784572117523,40,0,1
2,63.791606872519395,0.031039099507110465,1,4,4,3,61.82372796376859,6.233631517251134,15.404156398028443,33,0,1
1,77.97830344792871,0.0,1,4,5,0,77.97830344792871,6.798924700277222,23.509378891362402,30,0,1
1,72.64625164535431,0.04278668506305105,1,3,5,3,69.52282363575159,6.414845933055465,1.9310233598058235,53,1,1
5,2.7351790606966344,0.04124819951006686,1,2,5,4,2.8057244330429496,2.1760691388134323,-1.1793547885141087,52,1,1
4,230.1711792360629,0.0,1,1,5,4,230.1711792360629,9.136694511627127,58.533513770267,35,0,1
2,47.782919457789994,0.0,1,4,7,0,47.782919457789994,6.1380264649107,10.583510865648671,65,1,1
2,70.18489427707166,0.08646644223810435,1,2,5,3,64.0890100992853,6.346240269314275,16.086236587547486,62,0,1
1,228.9133635331774,0.0,3,2,4,2,908.5635225421729,11.915317947250458,97.11427816807405,62,1,1
1,276.1402444078654,0.0,2,4,5,1,552.2804888157308,9.108988521253552,57.164240666072665,66,1,1
2,165.65001127314136,0.0,1,1,3,2,165.65001127314136,8.770787751935732,46.424861192583144,35,0,1
1,204.97743271106853,0.05174683306953211,1,1,5,0,194.36465853403035,7.6197822651893805,15.703316505539826,45,0,1
1,89.0477368670746,0.0,1,1,5,2,89.0477368670746,7.273083372868115,3.4150142174521556,51,0,1
1,155.17169499999744,0.05,1,2,3,1,147.4158596428548,7.690920357135056,10.000750357150297,61,1,1
1,416.6930110892297,0.1,1,1,6,2,375.02370998030676,10.173067368046775,34.82808192588425,27,0,1
1,158.5668282899948,0.030768107701360015,1,3,6,2,153.63777743623692,7.810005839952928,10.62692756919456,30,0,1
1,44.568286859882384,0.0,1,1,4,3,44.568286859882384,4.835253743307279,11.295900863299535,45,0,1
2,64.19343536692678,0.09957326077220557,1,1,3,2,57.73698422126622,5.840170695691118,14.370760979575223,20,0,1
2,66.7762205513349,0.033058708545748786,2,1,5,1,129.02339803190222,7.034222506057164,38.12062797927952,62,0,1
1,329.28900945764883,0.00742535164170155,1,4,5,1,326.762904829142,8.045843382448172,31.16693296047813,35,0,1
6,7.57855558205436,0.09941008154919384,1,4,5,4,6.62918930325956,4.1153244551479435,-1.4626546330286276,38,0,1
0,53.490019017016046,0.02287054645385225,1,1,6,1,52.20012019701878,6.315902371419826,14.722971726456585,49,0,1
4,183.00395674169198,0.0915750476923279,5,1,7,1,831.2927176033645,9.19359106446093,225.12463436829893,57,1,1
0,11.36548646430407,0.09957013945753053,1,1,4,0,10.230386874488223,1.6099297785310451,2.990242165685943,45,0,1
2,121.3885936261587,0.017276277668413213,1,1,3,2,119.1979616178039,6.648529794881738,35.06679334800973,35,0,1
2,45.23322253510073,0.04274295778102134,1,1,4,0,43.30124084339857,6.01034507118247,9.143024646540168,59,0,1
2,10.583148109798788,0.0,1,2,6,1,10.583148109798788,2.7605634740411706,0.9442149234096866,54,1,1
1,284.7950771047686,0.1,1,1,5,1,256.31394053552543,7.202478939355266,23.55855472945341,46,0,1
5,66.86577195771514,0.15667279481017024,2,3,4,2,140.9456158784221,8.140694856126784,34.14082354714036,39,0,1
3,44.37775269764021,0.0,2,2,4,1,88.75550539528042,6.886629046460326,22.452521256924488,49,0,1
0,6.126218740849547,0.04225847615767235,1,1,4,2,6.395412686245708,3.653166970975878,-0.7758796945426538,35,0,1
2,38.95964788699373,0.004095713988954128,3,2,5,3,150.52153564751467,7.66897828144094,45.01376398088865,62,0,1
4,209.46032483191473,0.0,1,0,4,3,209.46032483191473,10.010260799359335,48.6362696459501,49,0,1
2,47.66663243076601,0.0,1,4,3,0,47.66663243076601,6.988375350023573,9.696822284590805,65,1,1
1,55.51226432710014,0.0,2,1,3,0,111.02452865420028,7.341780545148632,32.2654863712842,35,1,1
6,3.488713155853114,0.07842543848672658,1,1,3,2,3.202271051116827,2.6233535091451294,-1.3441710536194609,50,0,1
5,46.26714351467844,0.04950960469669315,1,1,4,3,43.96989785675188,6.164119320547778,11.40077243992291,23,0,1
4,12.103506156057302,0.03963165213584435,3,4,5,2,34.86,4.5168621918068546,6.303956313865762,54,0,1
2,6.979967941482221,0.02727897243852835,1,2,5,0,6.807201116038208,3.167306451168053,-0.7864223409221665,67,0,1
0,12.13569812111678,0.01930612538255036,1,2,4,2,11.869273590837585,4.08227754984698,1.2568163822684568,19,0,1
1,1089.1610605028166,0.0,4,0,4,2,4539.367281266319,11.37740190209275,533.3435628002002,42,0,1
1,62.681841375737534,0.0,1,2,4,3,62.681841375737534,6.095634426536194,18.328392731328176,28,1,1
6,5.297258469467103,0.04395160493174996,1,1,3,1,5.0775004448083525,1.9058872099691506,0.12838716054600036,40,0,1
5,20.28436841589253,0.0,1,1,4,0,20.28436841589253,4.936351850036261,2.474246271770785,40,1,1
4,190.11045621874075,0.17639124299130277,1,2,5,1,156.52775564290803,7.498094633655625,37.84333756441062,50,0,1
2,15.717972814030176,0.012339976197948084,1,1,4,3,15.540277156779723,3.676507852427278,1.526785009207001,24,1,1
4,129.26274872002648,0.015480118839620263,1,1,5,1,127.27510146101923,7.859123080039721,27.775943738552833,59,0,1
4,90.06565805442965,0.0,2,2,4,3,180.1313161088593,8.557397025931548,46.260796376625606,53,0,1
2,7.6296430023457935,0.0,2,1,5,4,17.91067166939451,5.785900487943236,0.4808345963448421,29,0,1
2,8.490122644595607,0.0,2,1,6,2,16.980245289191213,4.389778374224112,1.6363593339244862,37,0,1
1,202.9661873509216,0.04700511629722638,1,2,5,2,193.13741753317154,7.8264061395566715,15.35243604628467,53,0,1
0,92.41799950009498,0.0,1,2,5,1,92.41799950009498,6.205859694549928,35.38383737846566,52,0,1
1,389.73949140994176,0.05125694264665109,1,3,3,0,369.75193796922406,11.042823721495623,33.32770827939953,46,0,1
4,119.64660636488517,0.09962479061668733,1,0,5,3,107.7232073702926,7.181725963163238,22.99838525978232,18,0,1
1,378.947146548105,0.0,1,0,6,1,378.947146548105,8.404663185661414,37.06806116623515,66,0,1
4,138.0660447813247,0.047753961124998204,1,1,4,3,131.45689656162492,7.840995336475024,31.47750421439986,59,0,1
6,20.979733579299968,0.05509583767684561,2,1,4,3,40.431093912881714,6.287891571109397,9.888545994043287,56,0,1
4,122.1417773114902,0.0,1,1,6,1,122.1417773114902,7.288465549657124,30.01687552587395,51,0,1
1,365.9816283544134,0.0,1,2,3,2,365.9816283544134,9.596591842902965,34.324285378875665,41,0,1
4,44.108371469753216,0.0,2,2,4,0,88.21674293950643,6.482557204629824,21.02330418674623,52,0,1
4,23.626505630768374,0.05,1,1,5,1,22.440957743588925,6.303728572894188,0.5238728322330781,33,0,1
4,66.71708313393955,0.004479440588191955,1,1,5,2,66.40217846058967,5.785230097999852,12.86,56,1,1
1,91.38849376388245,0.0,1,0,3,2,91.38849376388245,7.567358033731077,27.94719737932884,55,0,1
2,13.301503835261427,0.08986943033195438,1,3,4,3,12.106240411846434,3.3068617598091015,0.9924178229377459,66,0,1
3,47.127237118410164,0.0,1,2,4,2,47.127237118410164,7.656670439931272,9.60337743128574,48,0,1
3,90.71352992617358,0.1268405147028204,1,1,6,1,79.1496931176642,6.847147397038615,19.020308440959685,33,0,1
1,332.3798964238344,0.025874352648964902,3,1,3,1,969.7973983489203,9.373823403200781,107.00567139349084,47,0,1
3,16.089827156458462,0.04110229348955998,3,3,6,3,58.81632997879648,4.970238075781881,1.6554919415664517,45,0,1
1,139.53418551682992,0.05,1,1,6,3,132.55616824894474,7.183581140849074,8.723550583243139,38,1,1
5,268.9858582633979,0.006477889217931139,2,2,5,3,559.7775872121956,8.894049646681932,159.03935607476112,64,0,1
2,74.11882328221756,0.0,2,1,3,2,148.23764656443512,7.224695034616709,44.65902038822405,54,0,1
4,303.81035511085264,0.05,1,1,4,4,288.61833654788484,9.107174011845052,77.46424705648428,22,0,1
6,42.24423328735285,0.15,1,1,3,2,35.90897785553243,4.619197005685734,9.741386838475224,34,1,1
3,32.1357480104293,0.0,2,2,4,2,64.2714960208586,7.084510397203926,16.636970073671606,29,0,1
5,5.099075171560246,0.07468816692422349,2,1,4,3,9.361642873569188,3.4945269149925475,-0.3427227894916818,30,0,1
6,14.446676329455714,0.0,1,0,5,3,14.446676329455714,2.2364293325540863,3.5439291836088618,65,0,1
4,22.9500234834107,0.08767883807633643,1,1,5,3,20.915874440039694,4.589141577233585,1.268251119920613,57,0,1
3,58.59867220665868,0.0,2,0,5,1,117.19734441331735,5.720737026923361,37.26352165285599,42,0,1
3,11.297183335653706,0.04580438257530032,1,1,4,3,20.247359690867388,5.698599680307237,0.06797434393372392,62,1,1
1,393.21677161383946,0.05232688601343949,4,2,7,1,1489.767370871148,9.46887582599781,169.29957144836374,50,1,1
4,43.318012301407606,0.16911885256623063,1,0,4,1,35.955594262831156,3.8329262281787404,9.857032784569418,59,1,1
2,39.559648995442956,0.0,1,2,4,0,39.559648995442956,5.328804549237155,7.536242869031061,25,0,1
2,16.09173550503889,0.0,1,1,6,1,16.09173550503889,2.8052369033482094,2.822008264998087,22,0,1
4,125.97190471765555,0.044409429354302477,2,3,5,3,240.5527908059325,7.955212407672164,62.161576915058184,38,1,1
1,224.55427956208771,0.0,1,1,6,1,224.55427956208771,7.7568095531569075,19.193846069259166,34,0,1
3,55.78096059626888,0.01659766046518768,2,2,3,0,117.25381222139944,7.608449438138839,26.186416500471122,58,0,1
3,38.35688323123663,0.05,2,2,4,2,72.87661096048045,5.881531652773102,17.10582424427407,58,0,1
2,100.84410204967064,0.0,1,1,4,2,100.84410204967064,6.8231881814495186,27.100588748099824,31,1,1
2,61.39214717301953,0.03506187625416482,3,1,3,2,176.45347890947454,7.6456963406911,51.92880958060257,31,1,1
3,33.22703512741417,0.025187463043834398,1,2,5,2,32.35051141348873,5.690449911305202,4.462801419116759,66,1,1
2,40.689742313584276,0.0,1,1,5,1,40.689742313584276,5.807357309126123,7.819703379599376,21,0,1
2,13.468733769765581,0.08160946146205972,1,2,4,2,12.383327932320189,3.398158631426287,0.9324141921930895,66,0,1
4,79.05481402912947,0.0,1,3,4,3,79.05481402912947,5.934939756790317,18.647998964178615,58,1,1
1,102.93711756554927,0.0,1,3,5,0,102.93711756554927,7.396918933251849,4.958231579262455,53,1,1
1,473.18460367025875,0.1962746549631967,1,1,5,3,380.1527105918633,8.624200200954787,36.99094230871294,50,0,1
4,133.40003879690406,0.28241967365547194,1,1,3,2,95.62599135696983,5.817655711029241,22.51332723536989,46,0,1
4,166.72382452301946,0.0,1,0,7,1,166.72382452301946,7.188680337070859,39.49202385345062,33,1,1
0,24.631483121563818,0.17257580096573322,2,3,4,2,40.808298049133825,4.916511723707075,13.44857694646109,24,0,1
1,275.0121376906815,0.0,1,1,4,1,275.0121376906815,9.192415427255305,23.810351454979855,18,1,1
2,58.272533864923524,0.0,1,4,4,1,58.272533864923524,6.369432761735426,14.028127594374617,43,0,1
1,104.23126625836984,0.06129653011728259,1,2,4,1,97.39057349728111,6.558545111620565,5.128960250639522,59,0,1
3,107.84092088985588,0.15,5,2,4,2,458.3201568938688,10.425234894182745,138.31846269620587,56,0,1
5,133.60546007502174,0.025459461118656948,2,1,4,1,259.94478994677877,7.912075701227316,70.07077857980495,26,1,1
0,9.036160949784545,0.07193999528493382,1,3,4,1,8.287984998821234,3.547834987033568,-0.11919196793754994,23,1,1
2,54.63410429775211,0.041921427846258366,1,0,4,2,52.353578622915656,6.390785721537416,11.931178582306124,56,0,1
6,4.4268189782123555,0.00843705628682494,1,0,4,4,4.400664103723198,1.5443429956876025,0.21575390467594052,38,0,1
4,185.45397948371658,0.0,1,1,4,1,185.45397948371658,7.614760743063802,44.31499902018545,20,1,1
1,366.26626919306193,0.03700918209177402,2,0,5,1,704.8052591629668,8.74567294793217,75.8307091966863,60,0,1
1,222.17722763976272,0.0,3,2,5,3,666.5316829192882,8.648569466782023,71.33331749712627,49,0,1
4,191.35219222026387,0.08874597579737233,2,2,4,4,474.0601898022883,9.537266901651035,123.19726598544071,50,0,1
4,53.19017932586671,0.0,1,2,5,2,53.19017932586671,6.049963689475808,9.661039644676045,64,1,1
2,22.678199943610572,0.0,1,4,3,1,22.678199943610572,3.501581782297637,3.813460894842822,27,0,1
4,101.49476306651445,0.006260487230998528,1,2,3,0,100.83240351747482,6.746445062496573,21.738949257388974,43,0,1
4,168.51826662786817,0.08124121141578461,3,2,5,2,519.7760739419375,8.443343022719684,141.64439020391774,54,0,1
6,26.507112495873685,0.022175781679824303,1,2,5,4,25.92610701586229,5.2533484476438534,5.117320296166676,52,1,1
